¿Cuánto le administró?
Yo creo que se le hizo todo.
Venía bien neto el metro.
Yo lo estoy esperando como 20 minutos al metro.
¿Un poco?
Y en cada una se va a parar.
More.
¿Usted por dónde llega?
No, no se rían, a Dios me dio risa cuando escuché lo que hicieron.
Ya queremos contar el pacto, el alcance, el objetivo.
Sí, que van a los muchos, que van a los muchos.
Lo que está en el cielo es que hay que dejar a la comunidad.
Porque no puede ser mascota, que no puede utilizar la playera, y que ya en otros países ya tienen patos caballos, ya tienen patos canaríes, ya tienen patos sergoberos.
Así es la gente.
Esos son los patos.
Ay, no me refiero a ese pato.
Bueno, a los últimos no me iba a hablar de los últimos.
No me iba a recordar.
El osito.
El osito.
Señor, los dueños del grupo vivo son los señores.
Un domingo nació sin memoria en España, en Santa María de la Virgen.
Y hoy, hoy por hoy, es una de las industrias de panificación más grandes del mundo.
Hoy ya tiene inversiones hasta en Estados Unidos.
Hoy la cruzada en la luz de la luz.
Hoy hasta en el pueblito más lejano.
Se conoce a los santos.
Tiene una red de distribución fenomenal.
Bueno, no lo venimos a hacer publicidad, así como vamos a ir hablando de varias empresas, es decir, que vayan cultivando.
Vamos a ir viendo cómo se realiza esta idea fuera de la cadena.
Aquí no vamos a ir más en la pizarra.
Vamos a ver qué es lo que está pasando.
Ok, ¿a qué demonios se dedica BIM?
Rápido.
¿Qué pasa?
A la vuelta.
A la vuelta.
Así de sencillo.
¿Qué tipo de pan es ese?
No vayan a cuantizar con nosotros.
Pan vivo.
Yo sé que es pan y que es vivo.
Así, ¿cómo se llama ese pan de algo que vende vivo?
Pan de...
Todo el mundo lo conoce como pan pingo.
No, señor, se llama pan de caja.
Con el subpeso, grupo pingo.
Y no nada más hace pan de caja.
Hace bonitas, hace huevos, hace panquecitos, hace manteca, hace un montón de porquerías.
¿Estamos de acuerdo?
Ok, si ese es el negocio maravilloso, se le ha hecho crecer a lo que es hoy en día.
Elaboran ese plan.
Porque ellos lo elaboran.
No lo compran hecho y lo revenden.
¿Estamos de acuerdo?
Ellos no son comercializadores.
¿Ellos qué hacen?
Ellos lo producen.
Muy bien, me regreso.
Aquí no hay mujeres que nos ayuden, ni modo.
A veces las mujeres son necesarias, pero no indispensables.
¿Cómo se imaginan ustedes que se hace?
¿Tienen idea?
Lo primero que vamos a necesitar va a ser material.
¿Estamos de acuerdo o no?
¿La materia prima cuál pudiera ser?
Que acabas de decir.
harina, leche, a lo mejor que hay saborizantes, a lo mejor royal, a lo mejor colorantes, aunque no sean artificiales, pero colorantes, aunque no sea azúcar, pero color frutuosa,
¿verdad?
Y así sucesivamente, va a requerir algo que nosotros vamos a conocer.
La vida real como insumos.
Váyanse familiarizando con los conceptos contables y financieros necesarios.
Ya no hay que ir a la familia poco a poquito a hacer un término que se tiene en ustedes que es familiarizando.
Entonces, eso es un rumbo para hacer las martines primas.
Todos son las martines.
¿Qué cosa vamos a necesitar para la hora de ir para?
Bueno, en el caso de vivos y de imaginario.
Y si lo hacemos desde el nivel personal, a nivel doméstico, pues a lo mejor lo reciben, ¿estamos de acuerdo?
Porque tenemos la harina.
Tenemos, no sé, el azúcar.
Tenemos la leche.
¿Qué hacemos con la leche?
¿Revolvemos en las manos los huevos con la leche?
¿O cómo le hacemos?
No, no.
Tenemos que tener un recipiente adecuado.
En ese recipiente que vamos a hacer, vamos a echar la leche, correcto, después le vamos a echar la harina, le vamos a echar los huevos, le vamos a echar el rollo, ya lo vamos a hacer, todo un revoltico ahí, y regularmente ¿qué hace tu mujer o qué hace mamá?
Lo revuelven, digo, ahí, señores, que lo hacen a mano.
Hoy en día las señoras más modernas ocupan lo que se llama batidor, no sé si es un...
La cocina tendrá algo por ahí, pero son unos aparatos que tienen unas aspas.
Mamá llega, lo mete y...
Vamos, dos patadas y ya está la porquería esa.
Hoy día no me regreso.
¿Qué más requeriríamos para hacer el pan?
¿Ya nos comemos así la mezcla?
No, hermano.
Necesitamos activos.
¿Qué?
Maquinaria de equipo.
Como un guay.
Como acabas de decir.
Un borro.
¿Estamos de acuerdo o no?
En donde se ahorra, ¿para qué sirve?
Para que se lleve a cabo un proceso de coacción.
Es decir, se va a coaccionar.
¿Para qué?
Para que cambie su estructura y de ser una masa pase a ser un pan.
con la textura de cada tipo de pan, no menos la textura de una mantecada, una donita, un buñuelo.
Estamos de acuerdo con diferentes tiempos, diferentes insumos, diferentes moldes, todos diferentes, obviamente, pues, depende de lo que va a ser mamá, tiene los moldes para cada,
pues, cada pan, el que tú le pidas, que te dice mamá, hoy te voy a conceder 200 buñuelos, ahora,
hoy te voy a dar para que te llenes a la escuela tus panecitos.
Manteca.
Esas se las voy a llevar a una bolsa.
No, no más.
Para todos.
Estamos viendo a nivel de casa.
Obviamente aquí es a nivel industrial.
No, pero en casa sí lo hacemos.
Metemos en su moldecito esa mezcla a lomo, le damos un tiempo y una temperatura para que se lleve a cabo el proceso de cocción.
Pero para eso necesitamos el activo, o sea, el...
Pero aquí.
¿Les soplamos?
Puede ser eléctrico, puede ser de gas, puede ser de 16.
Hay diferentes que...
O no, y eso puede tener también diferentes fuentes de energía.
Estamos de acuerdo.
Pero que en este caso estamos hablando de un...
Gasto indirecto.
¿Por qué?
Porque el gas se consume de diferentes formas.
En función a qué, a qué tanto ocupas.
No es como la renta, que la renta la pagas y se considera un gasto fijo.
Porque si yo rento un local, yo rento un edificio, yo rento un departamento, yo rento lo que tú rentes.
El dueño te dice, a mí me pagas 20 mil pesos de alquiler por ese departamento.
Entonces, oye...
¿Pero qué crees que yo nomás lo voy a ocupar en las noches?
A chingar.
¿Y qué me estás dando a entender?
¿Que te cobre nada más la noche y el día gratis?
Sí, el que renta las casas te dice eso.
Pues si no vale gordo.
Oye, ¿pero qué crees que yo nada más voy a estar los fines de semana porque entre semana trabajo?
¿Qué crees?
Es una de las mil y un cosas que me manda.
Es más, si no llegas, para mí no es otra.
Pero de todo, la reina me la mandas.
¿O no?
Y si es un gasto fijo.
Nos vamos más o menos entendiendo, o no nos vamos entendiendo.
Ya que sacamos del horno al palísimo, ¿qué hizo mamá para que te lo traigas a la escuela y lo puedas comer en tu lunch?
En una bolsita.
A lo mejor en una bolsita o en un tote, no sé, mamá se las enriquece.
¿Estamos de acuerdo?
Lo mismo va a ser en la iglesia.
Hasta aquí nos vamos a entender.
Ahora vamos a ordenar todo eso y vamos a ver cómo funciona.
Y van a ver que esto es una verdadera basura.
Imaginemos por un momento.
Que este edificio, no necesita su paquín en el edificio, está sin él.
Imaginemos por un momento que en este edificio está la plaza de Pino.
Tenemos la jaula, ¿qué es esta?
La D107, correcto, 106, 105 y así, pensemos que esta es la 1, para no meternos en bronca.
Pero está separado por alas.
Si la dio, la dio, la dio, la dio, la dio.
Ojo, ¿qué me dice el documento?
Avisados aquí.
El documento me dice, inicia con tu mental inicial A.
Antes de ir.
Ustedes desde el kinder les enseñaron a utilizar la granita.
Para establecer qué magnitudes de tiempo.
Es correcto.
Nosotros vamos a seguir utilizando la gran...
Para establecer magnitud de la dificultad.
Lo vamos a ocupar para representar.
Un ejercicio, si saben lo que es un ejercicio.
Muito importante.
Un ejercicio es un periodo contable.
Y ese periodo montano, cuando hablamos de ejercicios, es un año.
Puede haber ejercicios año calentario.
Entonces, un ejercicio de año calendario es el que tiene 12 meses.
Parte desde el primero de enero hasta el 31 de diciembre.
Eso se conoce como ejercicio de la vida.
Ese ejercicio es parte de mi.
Ok, si eso es cierto, aquí vamos a tener...
Dame el vino.
Eso suele servir una vez en la vida.
Contame el vino.
Aquí en las cuentas de balance hay una cuenta que se llama...
Inventario.
O al más simple, no sé cómo se los enseñan.
Es una cuenta de balance y es de naturaleza deudora.
¿Para qué en el mundo nos sirve el inventario de la humanidad?
Para controlar nuestras mercancías.
¿Sí?
Ejemplo, en el caso que nos atan, que traemos como ejemplo a vivo, ¿qué tendría que tener en el inventario?
La harina, el azúcar, el royal, el saborizante, el enluzante, el colorante,
todo eso lo va a tener en el almacén y se controla en el inventario.
Cada periodo contable, hace un rato hablé de un ejercicio contable.
Existe algo que se llama Facebook o Instagram.
Este es un ejercicio contable.
¿Sí?
Pero un ejercicio contable.
Que no me salga de sus periodos contables.
Quiere decir que el periodo en enero es un periodo mensual.
Pero puedo tener periodos bimestrales, que serían los meses, vi, habla de dos.
O puedo tener periodos trimestrales, tri, me habla de tres, uno, dos y tres.
Animo a hablar con los empresarios y decir, entrégame los tres.
Quiero hacer un cierre cuatrimestral.
Quiero hacer una evaluación semestral.
Me habla de un periodo semestral.
Semestral son seis periodos semestrales.
Todos los periodos contables
Is that music?
Se da el primer día del mes.
Y el saldo final se da el último día del mes.
¿Por qué digo primero y último?
Para no estar mencionando enero, febrero y marzo, porque sabemos que tenemos diferentes números de días en cada mes.
Tenemos meses de que...
28, 29, 30 y 31 días.
¿Correcto?
Bueno, ojo aquí.
Ojo aquí, chicos.
El saldo de enero va a tener un saldo de un mes.
Enero va a tener un saldo de un mes.
Pero las cifras que estén aquí...
En el caso del técnico, ¿correcto?
El salto de misia.
De este periodo va a ser el mismo que el final del año.
El saldo final de febrero va a ser el mismo que el inicial de marzo.
El final de marzo va a ser el mismo que el inicial.
¿Ya me explico?
Hasta ahí volvieron a regresar.
Ok, estábamos con un...
Imaginemos por un instante que aquí esta área, área 1, es el almacén.
¿Correcto?
Ya habíamos dicho que en los almacenes lo ocupamos obviamente para consignar nuestros materiales, ejemplo nuestros insumos.
En el caso del vino, pues aquí vamos a tener, repito, la harina, el azúcar, el rollo, todo eso es pura porquería.
Obviamente todo lo tenemos en nuestro almacén.
Aquí para fines, para que se vea más claro el tema.
Imagínense que en este almacén PIMO ya está muy sofisticado.
Y que este almacén es únicamente de harina.
¿Por qué?
Porque la harina debe de tener ciertos cuidados.
Si se humedece, se echa a perder.
¿Verdad?
Le pueden salir grumos, le pueden entrar muchachos, N cosas que le pueden pasar.
Si me viene los cuidados, la temperatura, la humedad, me dice, ¿sabes?
Pensemos que este es nuestro almacén de materias primas y aquí tenemos el harina o el azúcar.
Ok, eso se llama materia prima.
En casa, si nosotros hablamos de harina, pues mamá va a destapar la bolsita de kilo y la va a vaciar en el molde para poder hacer un kilo de pan.
Bingo, crees que compré muchas bolsitas.
No, Bimpo lo va a comprar por mayoría.
En la subcaridadina, por si no lo saben, mucho presentaciones en sacos de cinta.
¿Por qué?
Porque vivo lo compra por toneladas, no lo compra por kilos, lo compra por toneladas.
Cuando vivo habla de una tonelada, como un ejemplo, ¿cuántos sacos le tengo que entregar?
20, porque cada saco es de 50 kilos, ¿o no?
Ok, regreso al genio.
Imaginemos que aquí en este estadio,
Vamos a meter la harina o el azúcar, lo que tiene los años.
Pensemos como un instante, para manejar cifras sencillas y no se hagan bolas, pensemos por un instante que yo aquí ya tengo 500 sacos de azúcar.
Ya están aquí acomodados.
Obviamente, el nombre no lo voy a tener aquí, allá, más allá.
Toda esa ficha.
Son los 500 años de la historia.
Imagínense lo que hemos visto.
Lo podemos imaginar.
Ok.
Este es un inventario que yo ya tengo y voy a hacer el corte contable.
¿Eso qué me va a representar, señores?
Ojo aquí.
Inventario inicial de materia.
El mes lo vamos a empezar el día primero de nuestro tercer con el inventario inicial, porque es el día primero.
Entonces, salvo inventar un uso de materia animal,
500 años.
Por lo que ustedes quieran que valga.
Ahorita nada más vamos a ver cómo funciona.
Si quieren me ponen los números.
¿Correcto?
Entonces, al iniciar de manera prima, 500 años.
¿Correcto?
¿Hasta ahí lo conocí?
Ahora, ¿qué me dice el documento?
Súmale tus compras netas.
¿Ya entendieron?
Yo le hablo a El Son, ¿correcto?
¿Ustedes saben quién es El Son?
Je suis un homme à la vie.
Otros 500 sacos de harina.
600 sacos de harina.
Quiere decir entonces que...
¿Cuánto debo de registrar yo como compra neta?
200, 600.
¿No es un...
El primero son 500 sacos con inventario inicial.
Ese yo ya lo tengo, ese yo ya hasta lo pagué, ese ya es mío.
Son todas esas sillas que están ahí, son mis 500 sacos de azúcar de harina, ¿vale?
Pero ahora aquí va a ser una compra.
Pero el documento me dice, regístame la compra neta, no la compra total.
Ojo, eso se los puse entre paréntesis, señor.
When we are in business, compro 600 sacos más, porque ya tengo perillos, ya tengo muchos perillos, y con lo que tengo no me voy a dar a basto, entonces necesito que más material pido.
¿Sabe?
Compro 600 sacos.
Mis compras, ¿cuánto fue?
600.
Pero ¿qué pasa?
Esos sacos no me van a llegar a sus hijos.
Paisanos cargan un saco.
¿Cómo me van a llegar a mi modelo?
Un camión.
En un trago, en un camión, en un vehículo militar.
¿Estamos de acuerdo?
Obviamente esos sacos los subieron a alguien y los va a tener que acomodar a alguien, los va a tener que transportar a alguien y los va a tener que bajar y acomodar a alguien.
Imaginemos que ya llegó el trailer de guisondo y me van a bajar esos 600 sacos.
Obviamente, mi parqueadero...
Van a tener espacio suficiente para que llegue el trailer y van a tener que bajar del trailer esos sacos y acomodarlos en mi bodega.
Imagínate que físicamente esté la bodega aquí arriba, que eso no sucede, pero nada más para que dejen de visitar.
¿Tú crees que del camión van a brincar los sacos aquí?
No, ahora, en este ejemplo, pues en el mejor de los casos el camión va a estar ahí y van a tener que traernos y acarrearnos hasta aquí.
Subir las escaleras y echarme a ver.
¿A qué voy con esto?
Que de esos 600 sacos, a la mejor no estoy diciendo que suceda, a la mejor.
Me van a llegar 600 sacos, que fue mi compra.
Pero yo voy a recibir los 600 sacos.
Yo debo de tener, vayanse familiarizando en la vida.
Mis alumnos administraron así, sí, le doy entrada a 600 sacos.
Dejo.
¿Cómo no se da la entrada a 600 sacos?
¿Tú sigues de 600 sacos?
¿Tú sigues de 600 sacos?
Churba.
¿Sabes por qué?
Porque mis clientes tienen algo que se llama control de calidad.
¿Sí sabías que existe un área de control de calidad?
¿Para qué tenemos que seguir la área de control de calidad?
A ver que si llegan bien.
Para verificar que sea el producto que yo solicito.
Con las características, pues no creas que toda la harina es igual, que yo solicito.
Con el peso que yo solicité, con el empate que yo solicité, todo.
Imaginemos que en esos 600 años, digamos,
Me llegaron, muy lucido, 40 sacos robos.
En lo que los aventaron en camión, en lo que los bajaron, en lo que los trajeron.
40 sacos rotos.
¿Qué vas a hacer, Charly, con esos 40 sacos rotos?
Ah, no hay bronca, eso, sepáramelo, sí, ponmelo aquí.
Ahí está.
¿Sí se los vas a recibir?
Tú sí.
Control de calidad va a llegar y va a decir, a ver, a ver, a ver, a ver, cabrón, espérame.
Los pinchos están rotos, cabrón.
Pues sí, pero no les falta nada.
No, no les falta nada.
Pero al venir rotos, yo no sé si en el camino le entró polvo, le entró basura.
Y es un producto con grado alimenticio.
Si viene la autoridad y me lo revisa y me encuentra tantito polvo, ¿qué crees que me va a pasar?
¿Me van a sancionar o me pueden hasta clausurar?
O no.
Para esos demonios sirve control de calidad.
Entonces, ¿qué va a ser?
Control de calidad, ¿sabes qué, papá?
Espérate, cabrón.
Esos 40 sacos no te los recibo.
Oiga, patrón, pero que no le faltan ni cinco grados.
¿Sólo recibimos?
No.
Con la pena.
¿Por qué?
Porque se pudo haber contaminado el producto.
Repito, es un producto de gran alimenticio.
Entonces, ¿qué va a proceder?
Patricio, no te lo recibo.
Van para atrás.
Entonces, ojo aquí, señores, ojo aquí.
Aquí tenemos compras totales, 500 años.
Menos devoluciones.
¿Por qué?
Porque las...
Ok, hasta ahí voy.
Ya, esos 40 sacos los hice a un lado.
Ahora, resulta que de los 560 sacos que me quedan,
¿Qué crees?
Que se me ocurrió, así como no queriendo, mi área de control de calidad, insisto, se le ocurrió tomar una muestra.
Y los pesamos.
Aquí mi factura dice sacos de 50 kilos.
Pero ¿qué crees?
Que ya me di cuenta que en mi base, que yo la tengo perfectamente, ¿qué?
Aniura.
Los sacos vienen de 49.5.
Orales.
Le devolvimos los 460 sacos.
Charlie, tus pinzas vienen alteradas, no planean el proceso.
¡Ay!
¡Ay!
¡Era mejor un error!
¡Se descalentó!
¡Se lo hicieron en el octubre!
Porque los trabajadores, como estaban en la televisión viendo el mundial, se pentecaron y no checaron bien el proceso.
Bueno, ¿qué hacemos, Chava?
Te regreso tu camioncito.
¿Qué vas a decir?
No, no manches, es lo que me costó mandar el trailer hasta allá.
¿Cuánto me gasté?
¿Qué vas a ofrecer?
Mejor te hago un descuento.
Bueno, pensemos que fumando el faltante, me descuentes el equivalente a otros 40 años, o con el mismo.
Muy bien, muy bien.
Entonces, en teoría, ¿cuántos actos entraron verdaderamente?
520.
520.
Entonces sería compras totales menos descuentos menos remajas.
¿Sí?
¿Pero qué crees?
Ya vi que me quedaste mal, Carlos.
¿Qué te parece si negociamos?
Que me hiciste perder el tiempo.
Y por estar ahí con tus sacos, yo perdí dinero, chaval.
¿Qué te parece si me haces una bonificación?
Con la pena, vamos a pensar que la bonificación sea el equivalente dinero o riqueza.
¿Cuántos años se han pasado en la universidad?
¿Qué es el dinero?
Dinero.
Oye, Charly, ¿pero qué crees?
Que ya lo pensé y tú me ibas a dar un crédito a 90 años.
Pero, pues como este mes va a ir bien, y si te pago por adelantar,
¿Te parece o no te parece?
Yo te tengo que pagar la venta de ellas.
Pero si te pago hoy, ¿qué hacemos?
El equivalente de otros días en curso.
Que puede o no se puede.
Y así podemos poner las hipótesis que tú quieras, que funcionan en la vida real.
Acuérdate que estamos negociando.
Yo lo que necesito, obviamente, es que minimizar mi costo.
Es como si yo te puedo decir, ¿sabes qué?
Yo te pude haber comprado 20 sacos, pero te compré 600.
Y si son 600, ¿qué me merezco?
Un precio de más.
No puede ser lo mismo.
Nos vamos entendiendo.
Entonces, ¿qué vamos a hacer?
A las compras totales le vamos a restar los descuentos, las rebajas, las devoluciones y la utilización de su sobrecompra.
El resultado de esto es la descompras de más.
Realmente, ¿cuántos sacos entrar al almacén?
500.
Ojo aquí.
Inventar y utilizar de materia 500 sacos.
Más compras netas y menos saldos.
¿Qué me da como resultado?
Bien.
Bien.
Bien.
¿Y eso cómo se llama?
Materia prima disponibile.
Quiere decir que ahorita en este animación, en esta rueda,
Tengo mil sacos disponibles, ¿sí o no?
Son estas sillas que están aquí.
Marcas que entraron ahora, ¿cuánto tengo disponible?
Mil.
Obviamente no vamos a vender sacos, vamos a vender dinero.
Digo, se lo estoy poniendo así para que lo vayan entendiendo.
Si se va entendiendo, me siento bien.
Entonces, ¿cuánto tengo de material disponible?
Ahora, la norma me dice que le reste el inventario final de materia.
¿Cuál es el inventario final de materia primal?
Este, al cierre del mes, ya pasó todo el mes, todo el mes ya pasó, y vuelvo a contar los años.
Yo conté los arcos en el inicio, me vi uno, dos, tres, cuatro, cinco, eran tres.
Pero cuando terminó el mes, volví a contar.
¿Saben?
Al cierre de mes, ¿qué crees?
Que nada más me quedan 300 años.
Entonces, ¿qué va a pasar?
Materia prima disponible menos el inventario final de materia prima, 300.
¿Qué me va a dar como resultado?
300.
300.
No.
No son 300.
Son 300.
¿A eso cómo le llamamos?
Materia prima utilizada.
Materia prima utilizada.
¿Por qué?
Yo tenía mil y quedaron 300, quiere decir que me faltan 700.
Y si me faltan 700, ¿a dónde demonios están?
¿Qué?
¿Les salieron papitas?
¿Muchos sacos y huevos?
Ya se lo comieron los clientes.
Esa azúcar, esa harina, ese rollo ya no está en el almacén.
Y si no está en el almacén, ¿por qué no está?
Porque ya la utilicé.
Ya me la utilicé.
Entonces, insisto, inventar y usar la materia prima, las compras netas, materia prima disponible.
Materia prima disponible.
Si inventar y utilizar la materia prima que le da, materia prima utiliza.
Quiere decir que esos 700 que están ahí, ¿por qué no que los utilicé?
Oye, pero si los utilicé, vuelvo a hacer la pregunta.
Yo les chiflé.
A ver esos 700 que están ahí, es como los alumnos.
A ver esos alumnos de la fila de atrás.
Pásense al otro salón.
Así lo hacemos.
Y vamos a decir a los sacos.
¿Sí?
No, no.
Esos sacos, si yo los utilicé, ¿a dónde debo ir a los contenedores?
Pues a la mejor forma de echarlos a los contenedores, a donde se va a mezclar con el azúcar, con la leche, con los huevos, para empezar su proceso.
Y repito, corrieron los aquí dos.
Alguien lo debió haber hecho.
Ese álbum lo conocemos como Mac.
Materialmente utilizada, más mano de obra directa.
¿Qué me da como resultado?
Mi costo primo.
Ok.
La máquina para que lo ocupen, Carlos.
No es para sacar los actos, para vaciarlos en el molde, pues para prender la máquina y la máquina funcionar para todo.
¿Estamos de acuerdo?
Más los gastos indirectos de producción.
¿Cuáles son los gastos indirectos de producción?
Si dijimos que la mano de obra era la que desde que se acababa, o sea, con rebordía, hacía los moldes, ya acabó la chamba ahí del cuate este, a lo mejor, pero no.
Faltó meterla al horno.
¿Y qué faltó?
Y el gas se va a consumir durante cierto tiempo.
¿Eso qué es?
Un gasto indirecto de producción.
¿Qué me da como resultado eso?
Mi costo incurrido.
Hasta ahí volvieron al regreso.
Bueno, tengo duda un poco en la mano de una directa, una que es igual es otro cálculo, o sea, relacionado al tiempo que se...
Que se utiliza en este específico y se relaciona con la nómina de la persona que está...
O las personas, o las...
O si es otro local, ¿no?
¿Aparte?
No, se lleva el cálculo de todo.
Por eso es la mano de obra directa.
A ver, pensad, la mano de obra directa, Charly, es la mano de obra directa.
o de la gente que estuvo involucrada directamente en ese proceso productivo.
Por un ejemplo, estamos hablando de los obreros.
Porque tú vas a decir que quiero entender lo que estás diciendo.
Oye, pero por ejemplo, y el sueldo de la secretaria es...
Y el sueldo de los vendedores es esa parte.
Es a los hermanos de obra.
Pero no está relacionada con la producción.
Si no recuerdo, estamos en la nube.
Aquí esta nube va a ser de los que están relacionados al proceso productivo.
Esa es la productividad del producto.
Y la productividad está en la nube.
Lo de los vendedores, la secretaria, la limpieza, todos sus camaradas.
¿Los apartamentos de ustedes?
Por eso tú te das cuenta que todas las empresas, sobre todo las grandes, están separadas de sus oficinas, de las plantas o de los fábricas.
Porque una cosa es algo mucho más que otra cosa en la parte administrativa, operativa, logística, o distribución, o lo que quieras, lo haces ahí.
Entonces, en este...
De modo que lo directo sería toda la nómina completa de todas las personas involucradas de ese mes.
Es correcto.
Que estén en esa lista.
Están en esa lista.
Es todo un tiempo.
Porque, por ejemplo, yo vivo, no va a pasar nada.
Tengo la planta de la tierra, pero luego tenía plantas en otras partes de la República.
Tengo la de la TITI, la de la 4, tengo el talo, tengo en distintos lados.
Aunque son también productivas, pero cada planta nutrió su mundo.
A ver, si ven, pues al menos, ojo.
¿Recuerdas que te dije que había estados financieros?
Bingo, en la realidad se llama grupo bingo.
Y acabo de señalar que yo voy a tener diferentes empresas o representaciones.
Tengo plantas en CDMX y tengo plantas en diferentes partes de la región.
Pero aparte de tener plantas, ejemplo, tengo algo que se llama CEDIS, que es un centro de distribución, que se lo ocupo para distribuir mi producto.
O sea, son otros almacenes que nada tienen que ver con la producción, pero son míos.
También tengo puntos de venta.
Y tengo en toda la República.
Entonces, ¿qué va a pasar?
Si cada uno de esos lugares, por ejemplo, no tenemos elementos que igual a cuatro, que no tenemos, que no tenemos, que no tenemos,
Cada uno lleva su propio control, su propia cuenta.
¿Qué va a pasar?
Pues que va a ser un desmadre de contabilidades.
Todos van a ser, estamos bien cieros por separado, así tiene que ser.
Entonces, yo, ¿verdad?
Estando en la dirección, yo soy Servich, uno de los dueños.
A mí no me interesa que me digas cuántos están manejando en Querétaro, cuántos están manejando en Veracruz, cuántos están manejando en Saltillo.
Yo quiero ver hoy si estoy ganando este premio.
Te vas a traer a los N contadores, N administradores, N esclavos de cada empresa.
¿Qué voy a hacer?
Voy a citar a reunión en el corporativo.
Han oído hablar que hay empresas corporativas.
¿Sí?
Es algo que yo me manejo en el corporativo.
Y ahí voy a ver la situación de todas mis empresas.
Entonces me van a traer 50 estados financieros.
¿Tú crees que yo como dueño de mi revista sin cuenta?
¿Qué voy a solicitar?
Estamos financiados, ¿qué?
Consolidados.
Consolidados.
Ahí viene el resultado de todas las empresas de mi grupo.
Ya vamos a ir, porque estos son básicos y estos son secundarios.
Estos son de apoyo a los básicos.
Sim, para seguir, eu vou tentar terminar isso.
Bueno, había entendido un poco que, por ejemplo, este de costo de producción es como un precursor del estado de resultados.
Así es.
Entonces también el...
A ver, yo no conozco si es un consolidado.
Sí, pero el consolidado es como la consolidación de muchos estados de resultados o de situación.
Entonces, como que la relación sí va de los dos lados.
Los secundarios pueden depender de los básicos y los básicos de los secundarios.
Depende de cada uno.
Por eso es que son diferentes argumentos.
Hay uno que a lo mejor es dependiente de eso, o de esto, o de esto.
Como en este caso, el estado de resultados es dependiente del segundo.
Gracias, mi señor.
Sí, pues es que yo pensé que entonces la definición, pensé originalmente que la definición era que los básicos siempre dependían de los secundarios, pero no es así.
Entonces, ¿cuál sería la...?
¿Cuál sería la impresión?
Porque no todas las empresas están obligadas a hacerlo.
Pero no todas están obligadas a ser.
Tú eres la empresa, ya, y sea.
Yo te voy a decir, preséntame tu consolidado.
No, no hay que consolidar, no, no sé.
¿En dónde están tus sucursales?
¿Dónde están tus filiales?
¿Dónde está tu planta?
¿Dónde están tus almacenes?
¿Dónde están tus sedes?
Pues oiga, no, mamá, me la sé.
Yo no he consolidado.
Yo no he consolidado.
Yo soy empresa única.
A ver.
Eres única, pero ya que tú tienes que tener...
Y a Chay, le tenemos que entregar nuestros resultados.
Vamos bien, me regreso.
Muy bien.
¿Seguro?
Ahora, vamos.
¿Estamos, eh?
Estoy en corrido.
Costo en corrido.
Que ahí está la ranita, que es muy bonita la ranita.
¿Quiere decir entonces que yo ya terminé mi proceso productivo?
Ya, las donitas ya están hechas.
Las mantecadas ya están hechas.
Los momiolitos ya están hechos.
Entonces, ¿qué hago?
¿Los dejo en el horno todo el tiempo?
No, ¿verdad?
Me voy al siguiente almacén.
El siguiente almacén.
A otra cosa.
A ustedes en cuenta, les enseñamos que hay una cuenta de la más importante, pero por lo general manejan una sola cuenta.
¿Sale?
Eso es para las empresas comercializadoras.
Aquí tenemos que distinguir que hay diferentes tipos de empresas, con diferentes giros.
Bueno, en una comercializadora únicamente se maneja un inventario.
¿Cuál es una comercializadora?
Una empresa comercializadora.
Y la que se empieza a comprar en el...
Walmart.
Walmart.
Walmart compra y ese producto lo exhibe y así como llega, lo vende.
No le cambia nada, no le cambia el contenido, el empaque, el envase, nada.
Así como llega, lo vende.
O así como llega el producto, lo ven.
La cómica, así como llega el producto, lo ven.
La soliana, así como llega el producto, lo ven.
La mecánica de la esquina de la casa.
Así como compra, lo vende.
Esa es una comercializadora.
Esa tiene un solo inventario.
En este caso estamos hablando de una transformadora.
Esta sí produce, esa sí transforma.
¿Por qué estamos transformando?
Porque nosotros utilizamos harina y azúcar, pero no vendimos harina y azúcar, lo transformamos en un pan.
HP es una transformadora.
Ellos compran las tabletas, compran chips, compran todos los componentes electrónicos y me venden una tableta o me venden una laptop.
Me venden un producto diferente.
Ok, yo tengo que estar conectando los chips ahí.
No, yo nada más ocupo la tableta.
Motorola, Samsung, lo mismo.
A mí me vende el móvil ya hecho, lo transformo.
A mí para que de lunes me sirva un puro display, le picoteo y no va a hacer nada.
Si el display no está en su qué,
y no tiene sus componentes, no es música de nada, es una transformadora.
Digo, yo les puse un ejemplo sencillo para que lo vean conmigo, pero lo mismo pasa con Samsung, con Apple, están transformando.
Nissan, they can.
Yo no me compro las llantas, las llantas se las compro a Buscadi, las llantas se las compro a Fire, las llantas se las compro a Toyo.
Yo compro un carro, pero un carro trae burjías, trae llantas, trae rines, trae zapatas, trae bujes, ¿qué más trae?
Computadoras, módulos, camadas.
Yo cumplí el trabajo.
Ya he hecho.
Y a ellos se encargaron de juntar un montón de componentes que se llaman insumos.
Y me entregaron el carnet.
Ellos hacen esto.
Yo hago eso de manera un poco de línea de producción.
Pero es lo mismo.
Son los mismos.
Estamos capelando.
Continuamos.
Otro encurrido.
Una vez que ya salieron de los panes y me lo llevo al siguiente almacén y ahí los meto.
¿Vale?
Pero ¿qué crees?
En el almacén ya había más productos.
¿Y por qué había más productos?
Lo que se quedó del mes pasado.
¿O no?
Entonces, ¿qué hago?
